bookstore,date,ranking,title,writer,press,category
KYOBO,2024-01,89,좋은 일이 오려고 그러나 보다(10만부 기념 행운 에디션),박여름,히읏,시/에세이
KYOBO,2024-01,90,진짜 쓰는 실무 엑셀,오빠두(전진권),제이펍,컴퓨터/IT
KYOBO,2024-01,91,제정신이라는 착각,필리프 슈테르처,김영사,인문
KYOBO,2024-01,92,당신이 만나야 할 단 하나의 논어,판덩,미디어숲,인문
KYOBO,2024-01,93,아홉 살에 시작하는 똑똑한 초등신문,신효원,책장속북스,어린이(초등)
KYOBO,2024-01,94,불안,알랭 드 보통,은행나무,시/에세이
KYOBO,2024-01,95,시작의 기술(10만 부 기념 청룡 에디션),게리 비숍,웅진지식하우스,자기계발
KYOBO,2024-01,96,지박소년 하나코 군 20,아이다이로,서울미디어코믹스(서울문화사),만화
KYOBO,2024-01,97,웡카,시빌 파운더,시공주니어,어린이(초등)
KYOBO,2024-01,98,부자의 그릇,이즈미 마사토,다산북스,경제/경영
KYOBO,2024-01,99,2024 세계대전망,이코노미스트,한국경제신문,경제/경영
KYOBO,2024-01,100,대화의 정석,정흥수,피카(FIKA),자기계발
KYOBO,2024-01,101,고양이 해결사 깜냥 6: 하품이의 가족을 찾아라!,홍민정,창비,어린이(초등)
KYOBO,2024-01,102,맥스웰 몰츠 성공의 법칙,매트 퓨리,비즈니스북스,자기계발
KYOBO,2024-01,103,해커스 보카(Hackers Vocabulary),David Cho,해커스어학연구소,외국어
KYOBO,2024-01,104,해커스 토익 LC Listening(리스닝) 기본서,David Cho,해커스어학연구소,외국어
KYOBO,2024-01,105,총 균 쇠,재레드 다이아몬드,김영사,역사/문화
KYOBO,2024-01,106,너는 다시 외로워질 것이다,공지영,해냄출판사,시/에세이
KYOBO,2024-01,107,코스모스,칼 세이건,사이언스북스,과학
KYOBO,2024-01,108,흔한남매 이무기 1,이종혁,미래엔아이세움,어린이(초등)
KYOBO,2024-01,109,별의 길,양세형,이야기장수,시/에세이
KYOBO,2024-01,110,데미안,헤르만 헤세,민음사,소설
KYOBO,2024-01,111,에그박사 11,박송이,미래엔아이세움,어린이(초등)
KYOBO,2024-01,112,모든 것은 기본에서 시작한다,손웅정,수오서재,시/에세이
KYOBO,2024-01,113,말하고 싶은 비밀,사쿠라 이이요,모모,소설
KYOBO,2024-01,114,남에게 좋은 사람보다 나에게 좋은 사람,조원희,필름(Feelm),시/에세이
KYOBO,2024-01,115,성공하는 리더들의 영어 필사 100일의 기적,퍼포먼스 코치 제이 외,넥서스,외국어
KYOBO,2024-01,116,시간 고양이 4: 물과 불의 열차,박미연,이지북,어린이(초등)
KYOBO,2024-01,117,네모아저씨의 페이퍼 블레이드 히든카드,네모아저씨 이원표,슬로래빗,어린이(초등)
KYOBO,2024-01,118,좋은 기분,박정수(녹싸),북스톤,자기계발
KYOBO,2024-01,119,불편한 편의점 2(단풍 에디션),김호연,나무옆의자,소설
KYOBO,2024-01,120,마케팅 설계자,러셀 브런슨,윌북,경제/경영
KYOBO,2024-01,121,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,소설
KYOBO,2024-01,122,주술회전 24: 주태대전 재귀,아쿠타미 게게,서울미디어코믹스(서울문화사),만화
KYOBO,2024-01,123,사랑을 무게로 안 느끼게,박완서,세계사,시/에세이
KYOBO,2024-01,124,내가 틀릴 수도 있습니다(토마스 산체스 에디션),비욘 나티코 린데블라드,다산초당,인문
KYOBO,2024-01,125,키위엔 영어회화 하루 5분의 기적,박강준,키위엔,외국어
KYOBO,2024-01,126,머니 트렌드 2024,김도윤 외,북모먼트,경제/경영
KYOBO,2024-01,127,이토록 멋진 인생이라니,모리 슈워츠,나무옆의자,인문
KYOBO,2024-01,128,전지적 푸바오 시점,송영관,위즈덤하우스,시/에세이
KYOBO,2024-01,129,돌파매매 전략,systrader79 외,이레미디어,경제/경영
KYOBO,2024-01,130,New 미꽃체 손글씨 노트,최현미(미꽃),시원북스,취미/실용/스포츠
KYOBO,2024-01,131,오늘부터 초등 지식왕,최선민,클랩북스,어린이(초등)
KYOBO,2024-01,132,타키 포오 얼렁뚱땅 상식스쿨 2,캐릭온TV,대원키즈,어린이(초등)
KYOBO,2024-01,133,마법천자문 61: 뜻밖에 재앙이 일어나다! 재난,스튜디오 훈훈,아울북,어린이(초등)
KYOBO,2024-01,134,흔한남매 수수께끼 어드벤처 4,노지영,미래엔아이세움,어린이(초등)
KYOBO,2024-01,135,그릿(50만부 판매 기념 리커버 골드에디션),앤절라 더크워스,비즈니스북스,자기계발
KYOBO,2024-01,136,원칙,레이 달리오,한빛비즈,경제/경영
KYOBO,2024-01,137,결심이 필요한 순간들(크리스마스 에디션),러셀 로버츠,세계사,인문
KYOBO,2024-01,138,한 권으로 끝내는 해커스 토익 700+(LC+RC+VOCA),해커스 어학연구소,해커스어학연구소,외국어
KYOBO,2024-01,139,그대 늙어가는 것이 아니라 익어가는 것이다,오평선,포레스트북스,시/에세이
KYOBO,2024-01,140,10대를 위한 총균쇠 수업,김정진,넥스트씨,청소년
KYOBO,2024-01,141,파서블,김익한,인플루엔셜,자기계발
KYOBO,2024-01,142,파과,구병모,위즈덤하우스,소설
KYOBO,2024-01,143,환생학교 요괴반 2,웃소,미래엔아이세움,어린이(초등)
KYOBO,2024-01,144,영어 필사 100일의 기적,퍼포먼스 코치 리아,넥서스,외국어
KYOBO,2024-01,145,데일 카네기 인간관계론(무삭제 완역본),데일 카네기,상상스퀘어,자기계발
KYOBO,2024-01,146,세상의 마지막 기차역(리커버 에디션),무라세 다케시,모모,소설
KYOBO,2024-01,147,새콤달콤 캐치! 티니핑 마음이 빛나는 동화 1: 사라진 매직 슈가볼,SAMG,아이휴먼,유아(0~7세)
KYOBO,2024-01,148,노르웨이의 숲,무라카미 하루키,민음사,소설
KYOBO,2024-01,149,망그러진 만화 2,유랑,좋은생각,시/에세이
KYOBO,2024-01,150,한 번뿐인 인생은 어떻게 살아야 하는가,박찬위,하이스트,시/에세이
KYOBO,2024-01,151,나 없이는 존재하지 않는 세상,카를로 로벨리,쌤앤파커스,과학
KYOBO,2024-01,152,초역 니체의 말,프리드리히 니체,삼호미디어,인문
KYOBO,2024-01,153,채식주의자,한강,창비,소설
KYOBO,2024-01,154,디즈니 위시 무비동화,수잔 프랜시스,애플비,유아(0~7세)
KYOBO,2024-01,155,"결코, 배불리 먹지 말 것",미즈노 남보쿠,스노우폭스북스,경제/경영
KYOBO,2024-01,156,10일 만에 끝내는 해커스 OPIc 오픽 Advanced 공략,해커스 오픽연구소,해커스,외국어
KYOBO,2024-01,157,산리오캐릭터즈 도감,대원키즈 편집부,대원앤북,어린이(초등)
KYOBO,2024-01,158,돈은 좋지만 재테크는 겁나는 너에게,뿅글이,황금부엉이,경제/경영
KYOBO,2024-01,159,에디토리얼 씽킹,최혜진,터틀넥프레스,예술/대중문화
KYOBO,2024-01,160,당신의 첫 생각이 하루를 지배한다,페이서스코리아 외,딥앤와이드,인문
KYOBO,2024-01,161,잠들기 전에 읽는 쇼펜하우어,예저우,오렌지연필,인문
KYOBO,2024-01,162,착! 붙는 일본어 독학 첫걸음,일본어 공부기술연구소,시사일본어사,외국어
KYOBO,2024-01,163,기분 좋은 말투 품격 있는 말투,리징,지니의서재,자기계발
KYOBO,2024-01,164,돈의 심리학(30만 부 기념 스페셜 에디션),모건 하우절,인플루엔셜,경제/경영
KYOBO,2024-01,165,부의 세계사,윌리엄 번스타인,포레스트북스,역사/문화
KYOBO,2024-01,166,ETS 토익 단기공략 850+(LC+RC),ETS,YBM,외국어
KYOBO,2024-01,167,창조적 행위: 존재의 방식,릭 루빈,코쿤북스,예술/대중문화
KYOBO,2024-01,168,해커스 여행 일본어 10분의 기적,해커스 일본어연구소,해커스어학연구소,외국어
KYOBO,2024-01,169,SKY 로드맵,이병훈,쌤앤파커스,가정/육아
KYOBO,2024-01,170,내면소통,김주환,인플루엔셜,인문
KYOBO,2024-01,171,참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,소설
KYOBO,2024-01,172,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키,모모,소설
KYOBO,2024-01,173,사피엔스,유발 하라리,김영사,인문
KYOBO,2024-01,174,달러구트 꿈 백화점,이미예,팩토리나인,소설
KYOBO,2024-01,175,문과 남자의 과학 공부,유시민,돌베개,인문
KYOBO,2024-01,176,뚜식이 4,뚜식이,서울문화사,어린이(초등)
KYOBO,2024-01,177,흔한남매의 흔한 호기심 10,흔한남매,미래엔아이세움,어린이(초등)
KYOBO,2024-01,178,홍학의 자리,정해연,엘릭시르,소설
KYOBO,2024-01,179,거인의 노트,김익한,다산북스,자기계발
KYOBO,2024-01,180,월급쟁이 부자로 은퇴하라(10만 부 돌파 기념 증보판),너나위,알에이치코리아,경제/경영
KYOBO,2024-01,181,사라진 것들,앤드루 포터,문학동네,소설
KYOBO,2024-01,182,이토록 공부가 재미있어지는 순간(50만 부 기념 우리들 에디션),박성혁,다산북스,청소년
KYOBO,2024-01,183,이방인,알베르 카뮈,민음사,소설
KYOBO,2024-01,184,설민석의 한국사 대모험 27,설민석 외,단꿈아이,어린이(초등)
KYOBO,2024-01,185,트래픽 설계자,러셀 브런슨,윌북,경제/경영
KYOBO,2024-01,186,백앤아 4: 우당탕탕 동물 농장,백앤아,샌드박스스토리,어린이(초등)
KYOBO,2024-01,187,해커스 토익 스타트 RC Reading (리딩) 입문서,David Cho,해커스어학연구소,외국어
KYOBO,2024-01,188,마음 지구력,윤홍균,21세기북스,자기계발
KYOBO,2024-01,189,모비딕(무삭제 완역본),허먼 멜빌,현대지성,소설
KYOBO,2024-01,190,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,소설
KYOBO,2024-01,191,1일 1페이지 영어 어원 365,김동섭,현대지성,인문
KYOBO,2024-01,192,비가 오면 열리는 상점(윈터에디션),유영광,클레이하우스,소설
KYOBO,2024-01,193,여행영어 10분의 기적,해커스어학연구소,해커스어학연구소,외국어
KYOBO,2024-01,194,쇼펜하우어의 인생 수업,아르투어 쇼펜하우어,메이트북스,인문
KYOBO,2024-01,195,아주 세속적인 지혜,발타자르 그라시안,페이지2북스,자기계발
KYOBO,2024-01,196,이상한 과자 가게 전천당 19,히로시마 레이코,길벗스쿨,어린이(초등)
KYOBO,2024-01,197,죽이고 싶은 아이,이꽃님,우리학교,청소년
KYOBO,2024-01,198,긍정효과,댄 토마술로,힘찬북스,자기계발
KYOBO,2024-01,199,스토너,존 윌리엄스,알에이치코리아,소설
KYOBO,2024-01,200,극락가 1,Yuto Sano,대원씨아이,만화
KYOBO,2023-12,1,마흔에 읽는 쇼펜하우어,강용수,유노북스,인문
KYOBO,2023-12,2,트렌드 코리아 2024,김난도 외,미래의창,경제/경영
KYOBO,2023-12,3,흔한남매 15,흔한남매,미래엔아이세움,어린이(초등)
KYOBO,2023-12,4,세이노의 가르침,세이노(SayNo),데이원,자기계발
KYOBO,2023-12,5,내가 한 말을 내가 오해하지 않기로 함,문상훈,위너스북,시/에세이
KYOBO,2023-12,6,퓨처 셀프,벤저민 하디,상상스퀘어,자기계발
KYOBO,2023-12,7,남에게 보여주려고 인생을 낭비하지 마라,쇼펜하우어,페이지2북스,인문
KYOBO,2023-12,8,생각이 너무 많은 어른들을 위한 심리학(10만 부 기념 스페셜 에디션),김혜남,메이븐,인문
KYOBO,2023-12,9,도둑맞은 집중력,요한 하리,어크로스,인문
KYOBO,2023-12,10,도시와 그 불확실한 벽,무라카미 하루키,문학동네,소설
KYOBO,2023-12,11,작별하지 않는다,한강,문학동네,소설
KYOBO,2023-12,12,황금종이 1,조정래,해냄출판사,소설
KYOBO,2023-12,13,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,송민섭(수페TV),21세기북스,경제/경영
KYOBO,2023-12,14,쇼펜하우어 아포리즘: 당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,인문
KYOBO,2023-12,15,더 마인드(10만부 기념 코멘터리 북),하와이 대저택,웅진지식하우스,자기계발
KYOBO,2023-12,16,인생은 순간이다,김성근,다산북스,시/에세이
KYOBO,2023-12,17,요즘 어른을 위한 최소한의 세계사,임소미,빅피시,역사/문화
KYOBO,2023-12,18,하는 일마다 잘되리라,전승환,북로망스,시/에세이
KYOBO,2023-12,19,역행자(확장판),자청,웅진지식하우스,자기계발
KYOBO,2023-12,20,시대예보: 핵개인의 시대(10만 부 기념 스페셜 에디션),송길영,교보문고,경제/경영
KYOBO,2023-12,21,에그박사 11,박송이,미래엔아이세움,어린이(초등)
KYOBO,2023-12,22,모순,양귀자,쓰다,소설
KYOBO,2023-12,23,내가 생각한 인생이 아니야,류시화,수오서재,시/에세이
KYOBO,2023-12,24,흔한남매 과학 탐험대 9: 대기와 날씨,흔한남매,주니어김영사,어린이(초등)
KYOBO,2023-12,25,불편한 편의점(벚꽃 에디션),김호연,나무옆의자,소설
KYOBO,2023-12,26,100일 아침 습관의 기적,켈리 최,다산북스,자기계발
KYOBO,2023-12,27,구의 증명,최진영,은행나무,소설
KYOBO,2023-12,28,돈의 속성(300쇄 리커버에디션),김승호,스노우폭스북스,경제/경영
KYOBO,2023-12,29,이처럼 사소한 것들,클레어 키건,다산책방,소설
KYOBO,2023-12,30,손실 없는 투자 원칙,남석관,모루,경제/경영
KYOBO,2023-12,31,김미경의 마흔 수업(확장판),김미경,어웨이크북스,자기계발
KYOBO,2023-12,32,해커스 토익 기출 VOCA(보카),David Cho,해커스어학연구소,외국어
KYOBO,2023-12,33,바다가 들리는 편의점,마치다 소노코,모모,소설
KYOBO,2023-12,34,사랑에 관한 거의 모든 기술,김달,빅피시,시/에세이
KYOBO,2023-12,35,데일 카네기 인간관계론(무삭제 완역본),데일 카네기,현대지성,자기계발
KYOBO,2023-12,36,나는 메트로폴리탄 미술관의 경비원입니다,패트릭 브링리,웅진지식하우스,시/에세이
KYOBO,2023-12,37,오십에 읽는 주역,강기진,유노북스,인문
KYOBO,2023-12,38,2024 세계대전망,이코노미스트,한국경제신문,경제/경영
KYOBO,2023-12,39,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),윤정은,북로망스,소설
KYOBO,2023-12,40,원씽(The One Thing)(60만 부 기념 스페셜 에디션),게리 켈러 외,비즈니스북스,자기계발
KYOBO,2023-12,41,각각의 계절,권여선,문학동네,소설
KYOBO,2023-12,42,전지적 푸바오 시점,송영관,위즈덤하우스,시/에세이
KYOBO,2023-12,43,기분이 태도가 되지 말자,김수현,하이스트,시/에세이
KYOBO,2023-12,44,당신이 생각하는 모든 것을 믿지 말라,조세프 응우옌,서삼독,자기계발
KYOBO,2023-12,45,설민석의 한국사 대모험 27,설민석 외,단꿈아이,어린이(초등)
KYOBO,2023-12,46,주술회전 24: 주태대전 재귀,아쿠타미 게게,서울미디어코믹스(서울문화사),만화
KYOBO,2023-12,47,아주 작은 습관의 힘,제임스 클리어,비즈니스북스,자기계발
KYOBO,2023-12,48,부의 추월차선(10주년 스페셜 에디션),엠제이 드마코,토트,경제/경영
KYOBO,2023-12,49,머니 트렌드 2024,김도윤 외,북모먼트,경제/경영
KYOBO,2023-12,50,레버리지,롭 무어,다산북스,경제/경영
KYOBO,2023-12,51,비가 오면 열리는 상점(윈터에디션),유영광,클레이하우스,소설
KYOBO,2023-12,52,고양이 해결사 깜냥 6: 하품이의 가족을 찾아라!,홍민정,창비,어린이(초등)
KYOBO,2023-12,53,자본주의,EBS 자본주의 제작팀,가나출판사,경제/경영
KYOBO,2023-12,54,나 혼자 슬퍼하겠습니다,정경심,보리출판사,시/에세이
KYOBO,2023-12,55,AI 2024 트렌드&활용백과,김덕진,스마트북스,경제/경영
KYOBO,2023-12,56,최소한의 한국사(10만 부 기념 청자 에디션),최태성,프런트페이지,역사/문화
KYOBO,2023-12,57,나 없이는 존재하지 않는 세상,카를로 로벨리,쌤앤파커스,과학
KYOBO,2023-12,58,부자 아빠 가난한 아빠 1(20주년 특별 기념판),로버트 기요사키,민음인,경제/경영
KYOBO,2023-12,59,대화의 정석,정흥수,피카(FIKA),자기계발
KYOBO,2023-12,60,도파민네이션,애나 렘키,흐름출판,인문
KYOBO,2023-12,61,아무도 늙지 않는 세상,라정찬,쌤앤파커스,건강
KYOBO,2023-12,62,총 균 쇠,재레드 다이아몬드,김영사,역사/문화
KYOBO,2023-12,63,인간 실격,다자이 오사무,민음사,소설
KYOBO,2023-12,64,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션),김상현,필름(Feelm),시/에세이
KYOBO,2023-12,65,파서블,김익한,인플루엔셜,자기계발
KYOBO,2023-12,66,아침 그리고 저녁,욘 포세,문학동네,소설
KYOBO,2023-12,67,이기적 유전자,리처드 도킨스,을유문화사,과학
KYOBO,2023-12,68,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀",스콧 영,비즈니스북스,자기계발
KYOBO,2023-12,69,세계미래보고서 2024-2034,박영숙 외,교보문고,경제/경영
KYOBO,2023-12,70,결국 해내는 사람들의 원칙,앨런 피즈 외,반니,자기계발
KYOBO,2023-12,71,Go Go 카카오프렌즈 30 : 체코,김미영,아울북,어린이(초등)
KYOBO,2023-12,72,김재우의 영어회화 100,김재우,상상스퀘어,외국어
KYOBO,2023-12,73,이상한 과자 가게 전천당 19,히로시마 레이코,길벗스쿨,어린이(초등)
